Wavenumber,Intensity
4000.0,0.0
3994.7368421052633,94.6875
3989.4736842105262,94.375
3984.2105263157896,94.375
3978.9473684210525,94.375
3973.684210526316,94.375
3968.4210526315787,94.375
3963.157894736842,94.0625
3957.8947368421054,94.0625
3952.6315789473683,94.375
3947.3684210526317,94.0625
3942.1052631578946,94.0625
3936.842105263158,93.75
3931.578947368421,93.75
3926.315789473684,93.75
3921.0526315789475,93.4375
3915.7894736842104,93.4375
3910.5263157894738,93.125
3905.2631578947367,93.125
3900.0,93.125
3894.7368421052633,93.125
3889.4736842105262,93.125
3884.2105263157896,92.8125
3878.9473684210525,92.8125
3873.684210526316,92.8125
3868.4210526315787,92.8125
3863.157894736842,92.8125
3857.8947368421054,92.8125
3852.6315789473683,92.8125
3847.3684210526317,92.1875
3842.1052631578946,92.1875
3836.842105263158,92.1875
3831.578947368421,92.1875
3826.315789473684,91.875
3821.0526315789475,91.875
3815.7894736842104,91.875
3810.5263157894738,91.875
3805.2631578947367,91.875
3800.0,91.875
3794.7368421052633,91.5625
3789.4736842105262,91.5625
3784.2105263157896,91.25
3778.9473684210525,91.25
3773.684210526316,91.25
3768.4210526315787,91.25
3763.157894736842,90.9375
3757.8947368421054,90.9375
3752.6315789473683,90.9375
3747.3684210526317,90.625
3742.1052631578946,90.3125
3736.842105263158,90.3125
3731.578947368421,90.3125
3726.315789473684,90.0
3721.0526315789475,90.0
3715.7894736842104,90.0
3710.5263157894738,90.0
3705.2631578947367,90.0
3700.0,90.0
3694.7368421052633,89.6875
3689.4736842105262,89.375
3684.2105263157896,89.0625
3678.9473684210525,88.75
3673.684210526316,88.75
3668.4210526315787,89.0625
3663.157894736842,89.0625
3657.8947368421054,89.0625
3652.6315789473683,89.0625
3647.3684210526317,88.75
3642.1052631578946,88.75
3636.842105263158,88.4375
3631.578947368421,88.125
3626.315789473684,88.125
3621.0526315789475,87.8125
3615.7894736842104,87.5
3610.5263157894738,87.1875
3605.2631578947367,86.875
3600.0,86.25
3594.7368421052633,85.9375
3589.4736842105262,85.9375
3584.2105263157896,85.625
3578.9473684210525,85.3125
3573.684210526316,85.3125
3568.4210526315787,85.0
3563.157894736842,85.0
3557.894736842105,85.0
3552.6315789473683,85.0
3547.3684210526317,84.6875
3542.1052631578946,84.6875
3536.842105263158,84.375
3531.578947368421,84.375
3526.315789473684,84.0625
3521.0526315789475,83.75
3515.7894736842104,83.4375
3510.5263157894738,83.125
3505.2631578947367,82.8125
3500.0,82.5
3494.7368421052633,82.1875
3489.4736842105262,81.875
3484.2105263157896,81.875
3478.9473684210525,81.5625
3473.684210526316,81.5625
3468.421052631579,81.5625
3463.157894736842,81.5625
3457.894736842105,81.875
3452.6315789473683,81.875
3447.3684210526317,81.875
3442.1052631578946,82.1875
3436.842105263158,82.5
3431.578947368421,82.5
3426.315789473684,82.8125
3421.0526315789475,83.125
3415.7894736842104,83.75
3410.5263157894738,84.0625
3405.2631578947367,84.0625
3400.0,84.6875
3394.7368421052633,84.375
3389.4736842105262,85.0
3384.2105263157896,85.625
3378.9473684210525,85.625
3373.684210526316,84.6875
3368.421052631579,82.8125
3363.157894736842,82.1875
3357.894736842105,84.0625
3352.6315789473683,82.5
3347.3684210526317,82.1875
3342.1052631578946,82.1875
3336.842105263158,85.625
3331.578947368421,83.125
3326.315789473684,83.125
3321.0526315789475,83.75
3315.7894736842104,82.1875
3310.5263157894738,75.0
3305.2631578947367,74.375
3300.0,65.625
