Wavenumber,Intensity
4000.0,0.0
3994.7368421052633,87.8125
3989.4736842105262,88.125
3984.2105263157896,88.125
3978.9473684210525,88.125
3973.684210526316,88.4375
3968.4210526315787,88.4375
3963.157894736842,88.4375
3957.8947368421054,88.4375
3952.6315789473683,88.4375
3947.3684210526317,88.4375
3942.1052631578946,88.4375
3936.842105263158,88.4375
3931.578947368421,88.4375
3926.315789473684,88.4375
3921.0526315789475,88.4375
3915.7894736842104,88.4375
3910.5263157894738,88.125
3905.2631578947367,88.125
3900.0,88.125
3894.7368421052633,88.125
3889.4736842105262,88.125
3884.2105263157896,88.125
3878.9473684210525,88.125
3873.684210526316,88.4375
3868.4210526315787,88.4375
3863.157894736842,88.75
3857.8947368421054,89.0625
3852.6315789473683,89.0625
3847.3684210526317,89.0625
3842.1052631578946,88.75
3836.842105263158,88.75
3831.578947368421,88.75
3826.315789473684,89.0625
3821.0526315789475,89.0625
3815.7894736842104,89.375
3810.5263157894738,89.375
3805.2631578947367,89.375
3800.0,89.375
3794.7368421052633,89.375
3789.4736842105262,89.375
3784.2105263157896,89.6875
3778.9473684210525,89.6875
3773.684210526316,89.6875
3768.4210526315787,89.6875
3763.157894736842,89.6875
3757.8947368421054,89.6875
3752.6315789473683,89.6875
3747.3684210526317,89.375
3742.1052631578946,88.4375
3736.842105263158,86.875
3731.578947368421,85.0
3726.315789473684,83.4375
3721.0526315789475,82.5
3715.7894736842104,82.5
3710.5263157894738,82.5
3705.2631578947367,83.125
3700.0,84.0625
3694.7368421052633,85.0
3689.4736842105262,85.9375
3684.2105263157896,86.25
3678.9473684210525,86.5625
3673.684210526316,86.5625
3668.4210526315787,86.5625
3663.157894736842,86.25
3657.8947368421054,85.9375
3652.6315789473683,85.9375
3647.3684210526317,85.625
3642.1052631578946,85.625
3636.842105263158,85.3125
3631.578947368421,85.3125
3626.315789473684,85.0
3621.0526315789475,85.0
3615.7894736842104,85.0
3610.5263157894738,85.0
3605.2631578947367,84.6875
3600.0,84.6875
3594.7368421052633,84.6875
3589.4736842105262,84.375
3584.2105263157896,84.375
3578.9473684210525,84.375
3573.684210526316,84.375
3568.4210526315787,84.375
3563.157894736842,84.375
3557.894736842105,84.375
3552.6315789473683,84.375
3547.3684210526317,84.375
3542.1052631578946,84.375
3536.842105263158,84.375
3531.578947368421,84.6875
3526.315789473684,84.375
3521.0526315789475,84.375
3515.7894736842104,84.375
3510.5263157894738,84.375
3505.2631578947367,84.375
3500.0,84.375
3494.7368421052633,84.375
3489.4736842105262,84.6875
3484.2105263157896,84.6875
3478.9473684210525,84.6875
3473.684210526316,84.6875
3468.421052631579,85.0
3463.157894736842,85.0
3457.894736842105,85.3125
3452.6315789473683,85.3125
3447.3684210526317,85.625
3442.1052631578946,85.625
3436.842105263158,85.9375
3431.578947368421,85.9375
3426.315789473684,86.25
3421.0526315789475,86.25
3415.7894736842104,86.25
3410.5263157894738,86.25
3405.2631578947367,85.625
3400.0,85.625
3394.7368421052633,85.625
3389.4736842105262,85.9375
3384.2105263157896,85.9375
3378.9473684210525,83.75
3373.684210526316,79.6875
3368.421052631579,71.875
3363.157894736842,71.25
3357.894736842105,59.6875
3352.6315789473683,51.25
3347.3684210526317,50.9375
3342.1052631578946,54.375
3336.842105263158,70.0
3331.578947368421,77.5
3326.315789473684,75.3125
3321.0526315789475,67.8125
3315.7894736842104,68.125
3310.5263157894738,75.9375
3305.2631578947367,81.5625
3300.0,78.4375
3294.7368421052633,74.6875
3289.4736842105262,70.0
3284.210526315789,61.5625
3278.9473684210525,54.6875
3273.684210526316,53.75
3268.4210526315787,55.0
3263.157894736842,56.875
3257.894736842105,55.3125
3252.6315789473683,53.75
3247.3684210526317,51.875
3242.1052631578946,51.875
3236.842105263158,56.25
3231.578947368421,66.5625
3226.315789473684,74.0625
3221.0526315789475,75.625
3215.7894736842104,70.3125
3210.5263157894738,67.1875
3205.2631578947367,66.5625
3200.0,67.8125
3194.7368421052633,73.4375
3189.4736842105262,85.3125
3184.210526315789,88.4375
3178.9473684210525,89.6875
3173.684210526316,90.0
3168.4210526315787,90.3125
3163.157894736842,90.625
3157.894736842105,90.9375
3152.6315789473683,91.25
3147.3684210526317,91.5625
3142.1052631578946,91.5625
3136.842105263158,91.5625
3131.578947368421,91.5625
3126.315789473684,91.25
3121.0526315789475,91.25
3115.7894736842104,91.25
3110.5263157894738,91.25
3105.2631578947367,91.25
3100.0,91.25
3094.7368421052633,91.25
3089.4736842105262,91.25
3084.210526315789,91.5625
3078.9473684210525,91.5625
3073.684210526316,91.875
3068.4210526315787,91.875
3063.157894736842,91.5625
3057.894736842105,91.25
3052.6315789473683,91.25
3047.3684210526317,90.9375
3042.1052631578946,90.9375
3036.842105263158,90.9375
3031.578947368421,90.9375
3026.315789473684,91.25
3021.0526315789475,91.5625
3015.7894736842104,91.5625
3010.5263157894738,91.25
3005.2631578947367,91.25
3000.0,91.25
2994.7368421052633,91.25
2989.4736842105262,91.5625
2984.210526315789,91.5625
2978.9473684210525,91.875
2973.684210526316,91.875
2968.421052631579,92.1875
2963.157894736842,92.1875
2957.894736842105,92.1875
2952.6315789473683,92.5
2947.3684210526317,92.5
2942.1052631578946,92.5
2936.842105263158,92.8125
2931.578947368421,92.8125
2926.315789473684,92.8125
2921.0526315789475,92.8125
2915.7894736842104,92.8125
2910.5263157894733,92.8125
2905.2631578947367,93.125
2900.0,93.125
2894.7368421052633,93.125
2889.4736842105262,93.4375
2884.210526315789,93.4375
2878.9473684210525,93.4375
2873.684210526316,93.4375
2868.421052631579,93.4375
2863.157894736842,93.125
2857.894736842105,93.125
2852.6315789473683,93.125
2847.3684210526317,92.8125
2842.1052631578946,92.8125
2836.842105263158,92.8125
2831.578947368421,92.8125
2826.315789473684,92.8125
2821.0526315789475,92.8125
2815.7894736842104,92.8125
2810.5263157894733,93.125
2805.2631578947367,93.4375
2800.0,93.4375
2794.7368421052633,93.4375
2789.4736842105262,93.4375
2784.210526315789,93.4375
2778.9473684210525,93.75
2773.684210526316,93.75
2768.421052631579,93.75
2763.157894736842,93.75
2757.894736842105,94.0625
2752.6315789473683,94.0625
2747.3684210526317,94.375
2742.1052631578946,94.375
2736.842105263158,94.375
2731.578947368421,94.375
2726.315789473684,94.375
2721.0526315789475,94.375
2715.7894736842104,94.375
2710.5263157894733,94.375
2705.2631578947367,94.375
2700.0,94.375
2694.7368421052633,94.375
2689.4736842105262,94.6875
2684.210526315789,94.6875
2678.9473684210525,94.6875
2673.684210526316,94.6875
2668.421052631579,95.0
2663.157894736842,94.6875
2657.894736842105,94.6875
2652.6315789473683,94.6875
2647.3684210526317,95.0
2642.1052631578946,95.0
2636.8421052631575,94.6875
2631.578947368421,94.6875
2626.315789473684,94.6875
2621.0526315789475,94.6875
2615.7894736842104,94.6875
2610.5263157894733,94.6875
2605.2631578947367,94.6875
2600.0,94.375
2594.7368421052633,94.375
2589.4736842105262,94.375
2584.210526315789,94.0625
2578.9473684210525,93.75
2573.684210526316,93.4375
2568.4210526315787,92.5
2563.157894736842,91.5625
2557.894736842105,90.0
2552.6315789473683,88.4375
2547.3684210526317,86.875
2542.1052631578946,86.875
2536.8421052631575,86.875
2531.578947368421,87.8125
2526.315789473684,89.375
2521.0526315789475,90.625
2515.7894736842104,90.3125
2510.5263157894733,88.4375
2505.2631578947367,86.25
2500.0,84.375
2494.7368421052633,83.75
2489.4736842105262,83.75
2484.210526315789,85.625
2478.9473684210525,88.75
2473.684210526316,90.625
2468.4210526315787,91.875
2463.157894736842,91.5625
2457.894736842105,90.625
2452.6315789473683,90.3125
2447.3684210526317,90.3125
2442.1052631578946,90.625
2436.8421052631575,91.25
2431.578947368421,92.1875
2426.315789473684,92.8125
2421.0526315789475,92.1875
2415.7894736842104,91.875
2410.5263157894733,91.25
2405.2631578947367,90.3125
2400.0,88.75
2394.7368421052633,87.8125
2389.4736842105262,87.1875
2384.210526315789,86.875
2378.9473684210525,86.875
2373.684210526316,87.5
2368.4210526315787,89.0625
2363.157894736842,90.625
2357.894736842105,90.625
2352.6315789473683,89.6875
2347.3684210526317,88.125
2342.1052631578946,86.5625
2336.8421052631575,85.625
2331.578947368421,85.625
2326.315789473684,86.5625
2321.0526315789475,88.4375
2315.7894736842104,90.9375
2310.5263157894733,92.1875
2305.2631578947367,93.4375
2300.0,93.75
2294.7368421052633,94.0625
2289.4736842105262,94.0625
2284.210526315789,93.75
2278.9473684210525,93.4375
2273.684210526316,93.125
2268.4210526315787,92.8125
2263.157894736842,92.5
2257.894736842105,91.875
2252.6315789473683,91.25
2247.3684210526317,90.3125
2242.1052631578946,89.375
2236.8421052631575,88.4375
2231.578947368421,87.8125
2226.315789473684,87.5
2221.0526315789475,87.5
2215.7894736842104,87.5
2210.5263157894733,87.1875
2205.2631578947367,85.9375
2200.0,85.0
2194.7368421052633,84.6875
2189.4736842105262,84.6875
2184.210526315789,85.9375
2178.9473684210525,87.1875
2173.684210526316,88.75
