Wavenumber,Intensity
4000.0,0.0
3994.7368421052633,83.75
3989.4736842105262,83.4375
3984.2105263157896,83.125
3978.9473684210525,82.8125
3973.684210526316,82.1875
3968.4210526315787,82.1875
3963.157894736842,82.1875
3957.8947368421054,82.1875
3952.6315789473683,82.1875
3947.3684210526317,81.875
3942.1052631578946,81.5625
3936.842105263158,81.25
3931.578947368421,80.9375
3926.315789473684,80.3125
3921.0526315789475,80.3125
3915.7894736842104,80.3125
3910.5263157894738,80.0
3905.2631578947367,79.6875
3900.0,79.375
3894.7368421052633,79.375
3889.4736842105262,79.375
3884.2105263157896,79.0625
3878.9473684210525,78.75
3873.684210526316,78.4375
3868.4210526315787,78.4375
3863.157894736842,78.75
3857.8947368421054,78.75
3852.6315789473683,78.75
3847.3684210526317,79.0625
3842.1052631578946,78.75
3836.842105263158,78.4375
3831.578947368421,78.125
3826.315789473684,77.8125
3821.0526315789475,77.5
3815.7894736842104,77.5
3810.5263157894738,77.5
3805.2631578947367,77.5
3800.0,77.5
3794.7368421052633,77.1875
3789.4736842105262,77.1875
3784.2105263157896,76.875
3778.9473684210525,76.25
3773.684210526316,75.625
3768.4210526315787,74.6875
3763.157894736842,73.125
3757.8947368421054,71.5625
3752.6315789473683,70.0
3747.3684210526317,68.75
3742.1052631578946,66.875
3736.842105263158,65.0
3731.578947368421,63.75
3726.315789473684,62.5
3721.0526315789475,61.5625
3715.7894736842104,60.9375
3710.5263157894738,60.3125
3705.2631578947367,59.6875
3700.0,58.75
3694.7368421052633,58.125
3689.4736842105262,57.5
3684.2105263157896,56.5625
3678.9473684210525,55.9375
3673.684210526316,55.3125
3668.4210526315787,55.0
3663.157894736842,54.375
3657.8947368421054,53.75
3652.6315789473683,53.4375
3647.3684210526317,53.125
3642.1052631578946,52.5
3636.842105263158,52.1875
3631.578947368421,52.1875
3626.315789473684,51.875
3621.0526315789475,51.875
3615.7894736842104,51.5625
3610.5263157894738,51.25
3605.2631578947367,50.9375
3600.0,50.3125
3594.7368421052633,49.0625
3589.4736842105262,47.8125
3584.2105263157896,46.56249999999999
3578.9473684210525,44.99999999999999
3573.684210526316,42.1875
3568.4210526315787,37.81250000000001
3563.157894736842,33.75
3557.894736842105,30.625
3552.6315789473683,30.3125
3547.3684210526317,30.9375
3542.1052631578946,33.75
3536.842105263158,37.18749999999999
3531.578947368421,39.6875
3526.315789473684,41.5625
3521.0526315789475,42.8125
3515.7894736842104,43.75
3510.5263157894738,44.375
3505.2631578947367,43.125
3500.0,40.93750000000001
3494.7368421052633,35.9375
3489.4736842105262,29.375
3484.2105263157896,29.0625
3478.9473684210525,30.9375
3473.684210526316,34.6875
3468.421052631579,37.5
3463.157894736842,39.6875
3457.894736842105,40.93750000000001
3452.6315789473683,41.87499999999999
3447.3684210526317,42.8125
3442.1052631578946,43.43749999999999
3436.842105263158,44.06250000000001
3431.578947368421,44.6875
3426.315789473684,44.99999999999999
3421.0526315789475,45.3125
3415.7894736842104,45.9375
3410.5263157894738,46.25
3405.2631578947367,46.56249999999999
3400.0,47.18750000000001
3394.7368421052633,47.5
3389.4736842105262,47.5
3384.2105263157896,47.8125
3378.9473684210525,47.8125
3373.684210526316,47.8125
3368.421052631579,47.8125
3363.157894736842,47.5
3357.894736842105,46.875
3352.6315789473683,46.25
3347.3684210526317,45.3125
3342.1052631578946,44.375
3336.842105263158,43.75
3331.578947368421,43.43749999999999
3326.315789473684,42.8125
3321.0526315789475,41.5625
3315.7894736842104,39.37500000000001
3310.5263157894738,37.5
3305.2631578947367,33.4375
3300.0,28.75
3294.7368421052633,22.5
3289.4736842105262,16.25
3284.210526315789,10.3125
3278.9473684210525,8.125
3273.684210526316,7.8125
3268.4210526315787,7.8125
3263.157894736842,6.25
3257.894736842105,5.0
3252.6315789473683,4.6875
3247.3684210526317,5.0
3242.1052631578946,6.5625
3236.842105263158,8.75
3231.578947368421,10.3125
3226.315789473684,12.1875
3221.0526315789475,12.8125
3215.7894736842104,11.25
3210.5263157894738,10.3125
