Wavenumber,Intensity
4000.0,0.0
3994.7368421052633,84.6875
3989.4736842105262,84.375
3984.2105263157896,84.375
3978.9473684210525,84.375
3973.684210526316,84.375
3968.4210526315787,84.375
3963.157894736842,84.6875
3957.8947368421054,85.0
3952.6315789473683,84.375
3947.3684210526317,83.75
3942.1052631578946,83.75
3936.842105263158,83.4375
3931.578947368421,83.4375
3926.315789473684,83.75
3921.0526315789475,83.4375
3915.7894736842104,83.125
3910.5263157894738,82.8125
3905.2631578947367,82.8125
3900.0,82.5
3894.7368421052633,82.5
3889.4736842105262,82.5
3884.2105263157896,82.5
3878.9473684210525,82.5
3873.684210526316,82.1875
3868.4210526315787,81.875
3863.157894736842,81.25
3857.8947368421054,81.25
3852.6315789473683,81.25
3847.3684210526317,81.25
3842.1052631578946,80.9375
3836.842105263158,80.9375
3831.578947368421,80.9375
3826.315789473684,80.9375
3821.0526315789475,81.25
3815.7894736842104,81.25
3810.5263157894738,81.25
3805.2631578947367,81.25
3800.0,80.9375
3794.7368421052633,80.625
3789.4736842105262,80.625
3784.2105263157896,80.625
3778.9473684210525,80.625
3773.684210526316,80.3125
3768.4210526315787,80.3125
3763.157894736842,80.0
3757.8947368421054,80.0
3752.6315789473683,80.0
3747.3684210526317,80.0
3742.1052631578946,80.0
3736.842105263158,79.6875
3731.578947368421,79.6875
3726.315789473684,79.6875
3721.0526315789475,79.6875
3715.7894736842104,79.375
3710.5263157894738,79.375
3705.2631578947367,79.375
3700.0,79.375
3694.7368421052633,79.6875
3689.4736842105262,80.0
3684.2105263157896,80.0
3678.9473684210525,79.6875
3673.684210526316,79.375
3668.4210526315787,78.75
3663.157894736842,78.4375
3657.8947368421054,78.125
3652.6315789473683,77.8125
3647.3684210526317,77.8125
3642.1052631578946,77.8125
3636.842105263158,77.5
3631.578947368421,77.5
3626.315789473684,77.1875
3621.0526315789475,77.1875
3615.7894736842104,76.875
3610.5263157894738,76.5625
3605.2631578947367,76.5625
3600.0,76.5625
3594.7368421052633,76.875
3589.4736842105262,76.25
3584.2105263157896,75.9375
3578.9473684210525,75.3125
3573.684210526316,75.0
3568.4210526315787,75.0
3563.157894736842,74.6875
3557.894736842105,74.6875
3552.6315789473683,75.0
3547.3684210526317,74.6875
3542.1052631578946,74.375
3536.842105263158,74.0625
3531.578947368421,73.75
3526.315789473684,73.4375
3521.0526315789475,73.4375
3515.7894736842104,73.4375
3510.5263157894738,73.125
3505.2631578947367,72.8125
3500.0,72.1875
3494.7368421052633,71.875
3489.4736842105262,71.5625
3484.2105263157896,71.25
3478.9473684210525,71.25
3473.684210526316,71.25
3468.421052631579,71.25
3463.157894736842,70.9375
3457.894736842105,70.9375
3452.6315789473683,70.9375
3447.3684210526317,70.9375
3442.1052631578946,70.9375
3436.842105263158,70.9375
3431.578947368421,70.9375
3426.315789473684,70.9375
3421.0526315789475,71.25
3415.7894736842104,71.5625
3410.5263157894738,71.875
3405.2631578947367,72.5
3400.0,71.875
3394.7368421052633,72.8125
3389.4736842105262,72.8125
3384.2105263157896,73.125
3378.9473684210525,72.8125
3373.684210526316,73.4375
3368.421052631579,73.4375
3363.157894736842,73.125
3357.894736842105,72.8125
3352.6315789473683,72.5
3347.3684210526317,71.875
3342.1052631578946,70.625
3336.842105263158,69.375
3331.578947368421,68.75
3326.315789473684,67.8125
3321.0526315789475,66.5625
3315.7894736842104,58.75
3310.5263157894738,58.125
3305.2631578947367,53.4375
3300.0,50.9375
3294.7368421052633,42.1875
3289.4736842105262,31.5625
3284.210526315789,18.4375
3278.9473684210525,13.125
3273.684210526316,12.5
3268.4210526315787,13.4375
3263.157894736842,8.4375
3257.894736842105,5.0
3252.6315789473683,4.6875
3247.3684210526317,5.9375
3242.1052631578946,13.125
3236.842105263158,20.3125
3231.578947368421,26.5625
3226.315789473684,32.8125
3221.0526315789475,33.125
3215.7894736842104,29.0625
3210.5263157894738,23.125
3205.2631578947367,18.75
3200.0,20.625
3194.7368421052633,41.25
3189.4736842105262,66.5625
3184.210526315789,77.8125
3178.9473684210525,82.8125
3173.684210526316,84.6875
3168.4210526315787,85.9375
3163.157894736842,86.5625
3157.894736842105,86.875
3152.6315789473683,87.1875
3147.3684210526317,87.1875
3142.1052631578946,87.5
3136.842105263158,86.875
3131.578947368421,86.25
3126.315789473684,85.9375
3121.0526315789475,85.3125
3115.7894736842104,85.3125
3110.5263157894738,85.3125
3105.2631578947367,85.3125
3100.0,85.0
3094.7368421052633,85.0
3089.4736842105262,84.6875
3084.210526315789,84.375
3078.9473684210525,84.375
3073.684210526316,84.375
3068.4210526315787,84.6875
3063.157894736842,84.6875
3057.894736842105,84.6875
3052.6315789473683,84.6875
3047.3684210526317,85.0
3042.1052631578946,85.0
3036.842105263158,85.0
3031.578947368421,85.0
3026.315789473684,85.3125
3021.0526315789475,85.3125
3015.7894736842104,85.625
3010.5263157894738,85.9375
3005.2631578947367,86.25
3000.0,86.25
2994.7368421052633,86.5625
2989.4736842105262,86.5625
2984.210526315789,86.25
2978.9473684210525,86.25
2973.684210526316,86.25
2968.421052631579,86.5625
2963.157894736842,86.5625
2957.894736842105,86.875
2952.6315789473683,86.875
2947.3684210526317,86.875
2942.1052631578946,86.5625
2936.842105263158,86.5625
2931.578947368421,86.5625
2926.315789473684,86.5625
2921.0526315789475,86.5625
2915.7894736842104,86.875
2910.5263157894733,86.5625
2905.2631578947367,86.5625
2900.0,86.5625
2894.7368421052633,86.25
2889.4736842105262,86.25
2884.210526315789,86.25
2878.9473684210525,86.5625
2873.684210526316,86.5625
2868.421052631579,86.5625
2863.157894736842,86.5625
2857.894736842105,86.875
2852.6315789473683,86.875
2847.3684210526317,86.875
2842.1052631578946,86.875
2836.842105263158,86.875
2831.578947368421,86.875
2826.315789473684,86.875
2821.0526315789475,86.875
2815.7894736842104,86.875
2810.5263157894733,86.875
2805.2631578947367,86.875
2800.0,86.875
2794.7368421052633,87.1875
2789.4736842105262,87.1875
2784.210526315789,87.1875
2778.9473684210525,87.1875
2773.684210526316,87.5
2768.421052631579,87.5
2763.157894736842,87.8125
2757.894736842105,87.8125
2752.6315789473683,87.8125
2747.3684210526317,87.8125
2742.1052631578946,87.8125
2736.842105263158,87.8125
2731.578947368421,87.5
2726.315789473684,87.5
2721.0526315789475,87.5
2715.7894736842104,87.8125
2710.5263157894733,88.125
2705.2631578947367,88.125
2700.0,88.4375
2694.7368421052633,88.4375
2689.4736842105262,88.4375
2684.210526315789,88.4375
2678.9473684210525,88.75
2673.684210526316,88.75
2668.421052631579,88.75
2663.157894736842,88.75
2657.894736842105,88.75
2652.6315789473683,89.0625
2647.3684210526317,89.0625
2642.1052631578946,89.0625
2636.8421052631575,89.0625
2631.578947368421,89.0625
2626.315789473684,89.375
2621.0526315789475,89.375
2615.7894736842104,89.375
2610.5263157894733,89.375
2605.2631578947367,89.375
2600.0,89.375
2594.7368421052633,89.6875
2589.4736842105262,89.6875
2584.210526315789,89.6875
2578.9473684210525,89.375
2573.684210526316,89.375
2568.4210526315787,89.375
2563.157894736842,89.0625
2557.894736842105,89.375
2552.6315789473683,89.375
2547.3684210526317,89.375
2542.1052631578946,89.375
2536.8421052631575,89.6875
2531.578947368421,89.6875
2526.315789473684,90.0
2521.0526315789475,90.0
2515.7894736842104,90.3125
2510.5263157894733,90.3125
2505.2631578947367,90.625
2500.0,90.625
2494.7368421052633,90.3125
2489.4736842105262,89.6875
2484.210526315789,89.375
2478.9473684210525,89.375
2473.684210526316,89.375
2468.4210526315787,89.0625
2463.157894736842,89.375
2457.894736842105,89.375
2452.6315789473683,89.6875
2447.3684210526317,89.6875
2442.1052631578946,89.6875
2436.8421052631575,90.0
2431.578947368421,90.0
2426.315789473684,90.3125
2421.0526315789475,90.3125
2415.7894736842104,90.625
2410.5263157894733,90.625
2405.2631578947367,90.3125
2400.0,90.3125
2394.7368421052633,90.0
2389.4736842105262,90.0
2384.210526315789,89.6875
2378.9473684210525,89.6875
2373.684210526316,90.0
2368.4210526315787,90.0
