Wavenumber,Intensity
4000.0,0.0
3994.7368421052633,89.375
3989.4736842105262,89.375
3984.2105263157896,89.375
3978.9473684210525,89.375
3973.684210526316,89.6875
3968.4210526315787,90.3125
3963.157894736842,90.9375
3957.8947368421054,91.25
3952.6315789473683,91.25
3947.3684210526317,91.5625
3942.1052631578946,91.5625
3936.842105263158,91.5625
3931.578947368421,91.5625
3926.315789473684,91.5625
3921.0526315789475,91.5625
3915.7894736842104,91.25
3910.5263157894738,91.25
3905.2631578947367,91.25
3900.0,91.25
3894.7368421052633,91.25
3889.4736842105262,91.25
3884.2105263157896,90.9375
3878.9473684210525,90.9375
3873.684210526316,90.625
3868.4210526315787,90.3125
3863.157894736842,90.3125
3857.8947368421054,90.0
3852.6315789473683,90.0
3847.3684210526317,90.0
3842.1052631578946,90.3125
3836.842105263158,90.3125
3831.578947368421,90.625
3826.315789473684,90.3125
3821.0526315789475,90.0
3815.7894736842104,90.0
3810.5263157894738,90.0
3805.2631578947367,90.0
3800.0,90.3125
3794.7368421052633,90.625
3789.4736842105262,90.625
3784.2105263157896,90.3125
3778.9473684210525,90.0
3773.684210526316,89.6875
3768.4210526315787,89.0625
3763.157894736842,88.75
3757.8947368421054,88.4375
3752.6315789473683,88.125
3747.3684210526317,88.125
3742.1052631578946,87.8125
3736.842105263158,87.1875
3731.578947368421,86.25
3726.315789473684,85.9375
3721.0526315789475,85.625
3715.7894736842104,85.0
3710.5263157894738,85.0
3705.2631578947367,85.0
3700.0,85.0
3694.7368421052633,85.0
3689.4736842105262,85.0
3684.2105263157896,85.0
3678.9473684210525,85.0
3673.684210526316,85.0
3668.4210526315787,84.6875
3663.157894736842,84.6875
3657.8947368421054,84.6875
3652.6315789473683,84.6875
3647.3684210526317,84.6875
3642.1052631578946,84.6875
3636.842105263158,84.6875
3631.578947368421,85.0
3626.315789473684,85.0
3621.0526315789475,85.0
3615.7894736842104,85.0
3610.5263157894738,85.3125
3605.2631578947367,85.3125
3600.0,85.0
3594.7368421052633,84.6875
3589.4736842105262,84.375
3584.2105263157896,84.375
3578.9473684210525,84.375
3573.684210526316,84.375
3568.4210526315787,84.375
3563.157894736842,84.6875
3557.894736842105,84.6875
3552.6315789473683,84.6875
3547.3684210526317,84.6875
