Wavenumber,Intensity
4000.0,0.0
3994.7368421052633,90.3125
3989.4736842105262,90.3125
3984.2105263157896,90.625
3978.9473684210525,90.625
3973.684210526316,90.625
3968.4210526315787,90.625
3963.157894736842,90.625
3957.8947368421054,90.625
3952.6315789473683,90.625
3947.3684210526317,90.625
3942.1052631578946,90.625
3936.842105263158,90.625
3931.578947368421,90.625
3926.315789473684,90.625
3921.0526315789475,90.625
3915.7894736842104,90.625
3910.5263157894738,90.625
3905.2631578947367,90.625
3900.0,90.625
3894.7368421052633,90.625
3889.4736842105262,90.625
3884.2105263157896,90.625
3878.9473684210525,90.625
3873.684210526316,90.625
3868.4210526315787,90.625
3863.157894736842,90.625
3857.8947368421054,90.9375
3852.6315789473683,90.9375
3847.3684210526317,90.9375
3842.1052631578946,90.9375
3836.842105263158,90.9375
3831.578947368421,90.9375
3826.315789473684,90.9375
3821.0526315789475,91.25
3815.7894736842104,91.25
3810.5263157894738,91.25
3805.2631578947367,91.5625
3800.0,91.5625
3794.7368421052633,91.5625
3789.4736842105262,91.5625
3784.2105263157896,91.5625
3778.9473684210525,91.5625
3773.684210526316,91.5625
3768.4210526315787,91.25
3763.157894736842,91.25
3757.8947368421054,90.9375
3752.6315789473683,90.625
3747.3684210526317,90.625
3742.1052631578946,90.3125
3736.842105263158,90.3125
3731.578947368421,90.0
3726.315789473684,90.0
3721.0526315789475,90.0
3715.7894736842104,90.3125
3710.5263157894738,90.0
3705.2631578947367,89.6875
3700.0,89.375
3694.7368421052633,89.0625
3689.4736842105262,88.75
3684.2105263157896,88.4375
3678.9473684210525,87.8125
3673.684210526316,87.1875
3668.4210526315787,86.875
3663.157894736842,86.25
3657.8947368421054,85.625
3652.6315789473683,85.3125
3647.3684210526317,84.6875
3642.1052631578946,84.375
3636.842105263158,83.75
3631.578947368421,83.125
3626.315789473684,82.5
3621.0526315789475,81.25
3615.7894736842104,80.0
3610.5263157894738,78.75
3605.2631578947367,77.5
3600.0,75.3125
3594.7368421052633,73.125
3589.4736842105262,70.625
3584.2105263157896,68.75
3578.9473684210525,66.5625
3573.684210526316,64.0625
3568.4210526315787,60.625
3563.157894736842,55.9375
3557.894736842105,44.99999999999999
3552.6315789473683,41.5625
3547.3684210526317,47.8125
3542.1052631578946,46.25
3536.842105263158,43.75
3531.578947368421,40.93750000000001
3526.315789473684,38.4375
3521.0526315789475,36.5625
3515.7894736842104,35.0
3510.5263157894738,35.0
3505.2631578947367,35.9375
3500.0,37.5
3494.7368421052633,38.4375
3489.4736842105262,38.74999999999999
3484.2105263157896,38.74999999999999
3478.9473684210525,39.0625
3473.684210526316,39.0625
3468.421052631579,39.37500000000001
3463.157894736842,39.37500000000001
3457.894736842105,39.0625
3452.6315789473683,38.74999999999999
3447.3684210526317,38.4375
3442.1052631578946,37.81250000000001
3436.842105263158,37.81250000000001
3431.578947368421,37.5
3426.315789473684,37.5
3421.0526315789475,37.5
3415.7894736842104,37.18749999999999
3410.5263157894738,37.18749999999999
3405.2631578947367,37.18749999999999
3400.0,36.875
3394.7368421052633,36.5625
3389.4736842105262,35.9375
3384.2105263157896,35.625
3378.9473684210525,34.6875
3373.684210526316,34.0625
3368.421052631579,33.4375
3363.157894736842,32.8125
3357.894736842105,32.1875
3352.6315789473683,31.875
3347.3684210526317,31.5625
3342.1052631578946,31.5625
3336.842105263158,31.5625
3331.578947368421,31.875
3326.315789473684,32.1875
3321.0526315789475,32.1875
3315.7894736842104,31.875
3310.5263157894738,31.5625
3305.2631578947367,30.3125
3300.0,28.75
3294.7368421052633,24.375
3289.4736842105262,18.75
3284.210526315789,11.25
3278.9473684210525,8.125
3273.684210526316,7.5
3268.4210526315787,7.1875
3263.157894736842,5.9375
3257.894736842105,5.0
3252.6315789473683,4.6875
3247.3684210526317,4.6875
3242.1052631578946,6.25
3236.842105263158,8.75
3231.578947368421,11.5625
3226.315789473684,14.6875
