Wavenumber,Intensity
4000.0,0.0
3994.7368421052633,77.5
3989.4736842105262,77.5
3984.2105263157896,78.125
3978.9473684210525,78.75
3973.684210526316,79.375
3968.4210526315787,79.6875
3963.157894736842,79.6875
3957.8947368421054,80.0
3952.6315789473683,80.3125
3947.3684210526317,80.3125
3942.1052631578946,80.0
3936.842105263158,80.0
3931.578947368421,80.0
3926.315789473684,79.6875
3921.0526315789475,79.375
3915.7894736842104,79.0625
3910.5263157894738,78.75
3905.2631578947367,79.0625
3900.0,79.375
3894.7368421052633,79.0625
3889.4736842105262,79.0625
3884.2105263157896,79.0625
3878.9473684210525,79.6875
3873.684210526316,80.625
3868.4210526315787,80.9375
3863.157894736842,81.875
3857.8947368421054,82.1875
3852.6315789473683,81.875
3847.3684210526317,80.625
3842.1052631578946,79.375
3836.842105263158,78.125
3831.578947368421,77.5
3826.315789473684,77.5
3821.0526315789475,78.125
3815.7894736842104,78.75
3810.5263157894738,79.375
3805.2631578947367,80.0
3800.0,80.625
3794.7368421052633,81.25
3789.4736842105262,82.1875
3784.2105263157896,81.875
3778.9473684210525,80.9375
3773.684210526316,80.9375
3768.4210526315787,80.9375
3763.157894736842,81.5625
3757.8947368421054,81.5625
3752.6315789473683,80.3125
3747.3684210526317,79.6875
3742.1052631578946,79.375
3736.842105263158,79.0625
3731.578947368421,79.0625
3726.315789473684,79.0625
3721.0526315789475,79.6875
3715.7894736842104,80.625
3710.5263157894738,81.875
3705.2631578947367,82.1875
3700.0,82.8125
3694.7368421052633,83.125
3689.4736842105262,83.4375
3684.2105263157896,84.0625
3678.9473684210525,84.375
3673.684210526316,84.375
3668.4210526315787,84.375
3663.157894736842,84.375
3657.8947368421054,84.6875
3652.6315789473683,85.0
3647.3684210526317,85.0
3642.1052631578946,85.3125
3636.842105263158,85.9375
3631.578947368421,85.9375
3626.315789473684,85.3125
3621.0526315789475,85.0
3615.7894736842104,84.6875
3610.5263157894738,84.6875
3605.2631578947367,84.6875
3600.0,85.0
3594.7368421052633,85.3125
3589.4736842105262,85.625
3584.2105263157896,85.3125
3578.9473684210525,85.3125
3573.684210526316,85.3125
3568.4210526315787,85.3125
3563.157894736842,85.3125
3557.894736842105,85.625
3552.6315789473683,86.25
3547.3684210526317,86.5625
3542.1052631578946,86.5625
3536.842105263158,86.875
3531.578947368421,87.1875
3526.315789473684,87.1875
3521.0526315789475,87.8125
3515.7894736842104,88.125
3510.5263157894738,87.8125
3505.2631578947367,87.5
3500.0,87.1875
3494.7368421052633,87.1875
3489.4736842105262,87.1875
3484.2105263157896,87.5
3478.9473684210525,87.8125
3473.684210526316,87.8125
3468.421052631579,87.8125
3463.157894736842,87.5
3457.894736842105,87.1875
3452.6315789473683,87.1875
3447.3684210526317,87.1875
3442.1052631578946,87.5
3436.842105263158,87.8125
3431.578947368421,88.125
3426.315789473684,88.125
3421.0526315789475,88.75
3415.7894736842104,89.0625
3410.5263157894738,88.75
3405.2631578947367,88.4375
3400.0,88.125
3394.7368421052633,87.8125
3389.4736842105262,87.5
3384.2105263157896,87.5
3378.9473684210525,87.8125
3373.684210526316,88.125
3368.421052631579,88.4375
3363.157894736842,88.75
3357.894736842105,89.0625
3352.6315789473683,89.375
3347.3684210526317,89.375
3342.1052631578946,89.375
3336.842105263158,89.6875
3331.578947368421,89.6875
3326.315789473684,89.6875
3321.0526315789475,89.6875
3315.7894736842104,89.6875
3310.5263157894738,89.375
3305.2631578947367,89.375
3300.0,89.0625
3294.7368421052633,88.125
3289.4736842105262,87.1875
3284.210526315789,86.25
3278.9473684210525,85.9375
3273.684210526316,85.9375
3268.4210526315787,86.25
3263.157894736842,85.9375
3257.894736842105,84.6875
3252.6315789473683,84.375
3247.3684210526317,84.375
3242.1052631578946,84.375
3236.842105263158,85.0
3231.578947368421,85.9375
3226.315789473684,86.5625
3221.0526315789475,87.5
3215.7894736842104,87.5
3210.5263157894738,86.25
3205.2631578947367,85.9375
3200.0,85.9375
3194.7368421052633,87.1875
3189.4736842105262,88.4375
3184.210526315789,89.375
3178.9473684210525,90.625
3173.684210526316,91.25
3168.4210526315787,91.25
3163.157894736842,90.9375
3157.894736842105,90.9375
3152.6315789473683,90.9375
3147.3684210526317,91.5625
3142.1052631578946,92.1875
3136.842105263158,92.1875
3131.578947368421,91.875
3126.315789473684,91.875
3121.0526315789475,91.875
3115.7894736842104,91.875
3110.5263157894738,91.875
3105.2631578947367,91.875
3100.0,91.875
3094.7368421052633,92.1875
3089.4736842105262,92.5
3084.210526315789,92.8125
3078.9473684210525,93.125
3073.684210526316,93.125
3068.4210526315787,93.4375
3063.157894736842,93.75
3057.894736842105,93.4375
3052.6315789473683,93.125
3047.3684210526317,93.125
3042.1052631578946,93.125
3036.842105263158,92.8125
3031.578947368421,92.5
3026.315789473684,92.5
3021.0526315789475,92.5
3015.7894736842104,92.5
3010.5263157894738,92.1875
3005.2631578947367,91.5625
3000.0,90.9375
2994.7368421052633,90.9375
2989.4736842105262,90.9375
2984.210526315789,91.5625
2978.9473684210525,91.875
2973.684210526316,91.5625
2968.421052631579,91.25
2963.157894736842,90.9375
2957.894736842105,90.9375
2952.6315789473683,91.25
2947.3684210526317,91.5625
2942.1052631578946,91.875
2936.842105263158,91.875
2931.578947368421,92.1875
2926.315789473684,91.875
2921.0526315789475,91.5625
2915.7894736842104,91.25
2910.5263157894733,91.5625
2905.2631578947367,91.5625
2900.0,92.1875
2894.7368421052633,92.5
2889.4736842105262,92.5
2884.210526315789,91.5625
2878.9473684210525,90.9375
2873.684210526316,90.625
2868.421052631579,90.625
2863.157894736842,90.625
2857.894736842105,90.9375
2852.6315789473683,91.25
2847.3684210526317,91.5625
2842.1052631578946,91.875
2836.842105263158,92.1875
2831.578947368421,92.5
2826.315789473684,92.1875
2821.0526315789475,92.1875
2815.7894736842104,92.8125
2810.5263157894733,93.125
2805.2631578947367,93.4375
2800.0,92.8125
2794.7368421052633,92.8125
2789.4736842105262,92.8125
2784.210526315789,93.125
2778.9473684210525,93.4375
2773.684210526316,94.0625
2768.421052631579,94.375
2763.157894736842,94.375
2757.894736842105,94.0625
2752.6315789473683,94.0625
2747.3684210526317,93.75
2742.1052631578946,93.75
2736.842105263158,93.75
2731.578947368421,93.75
2726.315789473684,94.0625
2721.0526315789475,94.375
2715.7894736842104,94.6875
2710.5263157894733,94.6875
2705.2631578947367,94.375
2700.0,94.375
2694.7368421052633,93.75
2689.4736842105262,93.4375
2684.210526315789,92.8125
2678.9473684210525,92.1875
2673.684210526316,92.1875
2668.421052631579,91.875
2663.157894736842,91.875
2657.894736842105,91.875
2652.6315789473683,91.875
2647.3684210526317,91.875
2642.1052631578946,92.1875
2636.8421052631575,92.5
2631.578947368421,91.875
2626.315789473684,90.9375
2621.0526315789475,90.0
2615.7894736842104,89.6875
2610.5263157894733,89.6875
2605.2631578947367,89.6875
2600.0,90.0
2594.7368421052633,90.0
2589.4736842105262,90.3125
2584.210526315789,90.3125
2578.9473684210525,90.0
2573.684210526316,89.6875
2568.4210526315787,89.375
2563.157894736842,89.0625
2557.894736842105,88.4375
2552.6315789473683,88.125
2547.3684210526317,87.5
2542.1052631578946,87.5
2536.8421052631575,87.1875
2531.578947368421,86.875
2526.315789473684,86.875
2521.0526315789475,86.25
2515.7894736842104,85.9375
2510.5263157894733,85.0
2505.2631578947367,84.0625
2500.0,82.8125
2494.7368421052633,81.25
2489.4736842105262,80.0
2484.210526315789,78.4375
2478.9473684210525,77.1875
2473.684210526316,74.6875
2468.4210526315787,68.4375
2463.157894736842,59.6875
2457.894736842105,47.5
2452.6315789473683,27.8125
2447.3684210526317,15.0
2442.1052631578946,13.4375
2436.8421052631575,15.625
2431.578947368421,29.6875
2426.315789473684,48.12499999999999
2421.0526315789475,59.6875
2415.7894736842104,65.625
2410.5263157894733,72.5
2405.2631578947367,76.5625
2400.0,77.8125
2394.7368421052633,77.8125
2389.4736842105262,76.5625
2384.210526315789,75.0
2378.9473684210525,69.375
2373.684210526316,64.6875
2368.4210526315787,57.1875
2363.157894736842,46.56249999999999
2357.894736842105,29.6875
2352.6315789473683,22.1875
2347.3684210526317,22.1875
2342.1052631578946,29.375
2336.8421052631575,42.50000000000001
2331.578947368421,50.9375
2326.315789473684,57.5
2321.0526315789475,60.3125
2315.7894736842104,61.875
2310.5263157894733,62.8125
2305.2631578947367,64.375
2300.0,67.1875
2294.7368421052633,70.3125
2289.4736842105262,72.5
2284.210526315789,74.6875
2278.9473684210525,75.3125
2273.684210526316,75.3125
2268.4210526315787,75.0
2263.157894736842,74.0625
2257.894736842105,73.125
2252.6315789473683,72.1875
2247.3684210526317,71.25
2242.1052631578946,70.3125
2236.8421052631575,69.0625
2231.578947368421,67.5
2226.315789473684,64.6875
2221.0526315789475,61.875
2215.7894736842104,60.3125
2210.5263157894733,58.75
2205.2631578947367,56.25
2200.0,54.6875
2194.7368421052633,53.125
2189.4736842105262,51.875
2184.210526315789,49.0625
2178.9473684210525,46.25
2173.684210526316,43.43749999999999
2168.4210526315787,41.87499999999999
2163.157894736842,41.25
2157.894736842105,41.25
2152.6315789473683,43.125
2147.3684210526317,48.4375
2142.1052631578946,55.0
2136.8421052631575,62.1875
2131.578947368421,65.3125
2126.315789473684,66.875
2121.0526315789475,68.4375
2115.7894736842104,70.3125
2110.5263157894733,71.875
2105.2631578947367,73.4375
2100.0,74.375
2094.7368421052633,75.625
2089.4736842105262,76.25
2084.210526315789,77.1875
2078.9473684210525,77.5
2073.684210526316,78.4375
2068.4210526315787,80.0
2063.157894736842,81.25
2057.894736842105,82.5
2052.6315789473683,84.0625
2047.3684210526314,84.6875
2042.1052631578946,85.0
2036.8421052631577,85.0
2031.5789473684208,85.0
2026.3157894736842,84.375
2021.0526315789473,84.0625
2015.7894736842104,83.75
2010.5263157894735,83.75
2005.2631578947367,83.4375
1999.9999999999998,83.4375
1994.7368421052631,83.4375
1989.4736842105262,83.4375
1984.2105263157894,83.75
1978.9473684210525,83.75
1973.6842105263156,83.75
1968.4210526315787,84.0625
1963.1578947368419,83.75
1957.8947368421052,83.4375
1952.6315789473683,83.125
1947.3684210526312,82.8125
1942.1052631578946,82.5
1936.842105263158,82.5
1931.5789473684208,82.5
1926.3157894736842,82.8125
1921.052631578947,83.125
1915.7894736842104,83.75
1910.5263157894738,84.0625
1905.2631578947367,84.375
1900.0,84.375
1894.736842105263,84.0625
1889.4736842105262,83.4375
1884.2105263157891,82.8125
1878.9473684210525,82.1875
1873.6842105263158,81.5625
1868.4210526315787,80.625
1863.157894736842,79.6875
1857.894736842105,79.0625
1852.6315789473683,78.125
1847.3684210526312,77.5
1842.1052631578946,76.875
1836.842105263158,76.5625
1831.5789473684208,76.25
1826.3157894736842,76.25
1821.052631578947,76.5625
1815.7894736842104,76.875
1810.5263157894733,77.1875
1805.2631578947367,77.8125
1800.0,78.125
1794.736842105263,78.4375
1789.4736842105262,78.4375
1784.2105263157891,78.125
1778.9473684210525,77.8125
1773.6842105263158,77.5
1768.4210526315787,77.1875
1763.157894736842,76.875
1757.894736842105,76.5625
1752.6315789473683,76.25
1747.3684210526312,75.625
1742.1052631578946,74.6875
1736.842105263158,73.4375
1731.5789473684208,72.1875
1726.3157894736842,70.625
1721.052631578947,68.75
1715.7894736842104,66.25
1710.5263157894733,64.375
1705.2631578947367,59.0625
1700.0,50.625
1694.736842105263,35.9375
1689.4736842105262,28.4375
1684.2105263157891,27.8125
1678.9473684210525,29.6875
1673.6842105263158,36.875
1668.4210526315787,44.375
1663.157894736842,46.25
1657.894736842105,49.0625
1652.6315789473683,53.4375
1647.3684210526312,56.25
1642.1052631578946,56.875
1636.842105263158,56.25
1631.5789473684208,54.6875
1626.3157894736842,53.125
1621.052631578947,50.0
1615.7894736842104,45.9375
1610.5263157894733,40.93750000000001
1605.2631578947367,35.9375
1600.0,29.375
1594.736842105263,22.8125
1589.4736842105262,17.8125
1584.2105263157891,14.375
1578.9473684210525,11.25
1573.6842105263158,9.375
1568.4210526315787,9.0625
1563.157894736842,9.0625
1557.894736842105,9.0625
1552.6315789473683,10.0
1547.3684210526312,11.25
1542.1052631578946,13.75
1536.842105263158,15.625
1531.5789473684208,15.9375
1526.3157894736842,13.4375
1521.052631578947,10.9375
1515.7894736842104,8.125
1510.5263157894733,6.25
1505.2631578947367,5.625
1500.0,5.0
1494.736842105263,4.6875
1489.4736842105262,4.6875
1484.2105263157891,4.6875
1478.9473684210525,5.0
1473.6842105263158,5.3125
1468.4210526315787,5.9375
1463.157894736842,7.5
1457.894736842105,10.625
1452.6315789473683,13.75
1447.3684210526312,18.4375
1442.1052631578946,21.5625
1436.842105263158,25.0
1431.5789473684208,27.1875
1426.3157894736842,30.0
1421.052631578947,31.5625
1415.7894736842104,31.5625
1410.5263157894733,31.875
1405.2631578947367,32.8125
1400.0,34.0625
1394.736842105263,35.3125
1389.4736842105262,37.18749999999999
1384.2105263157891,39.6875
1378.9473684210525,40.31249999999999
1373.6842105263154,38.125
1368.4210526315787,34.6875
1363.157894736842,30.0
1357.894736842105,26.25
1352.6315789473683,23.4375
1347.3684210526312,21.25
1342.1052631578946,19.0625
1336.842105263158,17.8125
1331.5789473684208,16.875
1326.3157894736842,15.9375
1321.052631578947,14.6875
1315.7894736842104,12.8125
1310.5263157894733,10.0
1305.2631578947367,8.125
1300.0,7.5
1294.736842105263,7.5
1289.4736842105262,7.1875
1284.2105263157891,7.1875
1278.9473684210525,7.5
1273.6842105263154,8.75
1268.4210526315787,10.0
1263.157894736842,13.75
1257.894736842105,19.0625
1252.6315789473683,25.0
1247.3684210526312,30.3125
1242.1052631578946,35.9375
1236.842105263158,43.75
1231.5789473684208,50.0
1226.3157894736842,54.6875
1221.052631578947,58.4375
1215.7894736842104,61.875
1210.5263157894733,65.0
1205.2631578947367,66.875
1200.0,69.0625
1194.736842105263,70.625
1189.4736842105262,72.1875
1184.2105263157891,72.8125
1178.9473684210525,73.75
1173.6842105263154,74.6875
1168.4210526315787,75.0
1163.157894736842,75.625
1157.894736842105,76.25
1152.6315789473683,76.5625
1147.3684210526312,76.875
1142.1052631578946,77.1875
1136.8421052631575,77.5
1131.5789473684208,77.8125
1126.3157894736842,78.125
1121.052631578947,78.4375
1115.7894736842104,78.75
1110.5263157894733,79.375
1105.2631578947367,79.6875
1100.0,79.6875
1094.736842105263,79.375
1089.4736842105262,78.4375
1084.2105263157891,77.1875
1078.9473684210525,75.625
1073.6842105263154,71.875
1068.4210526315787,67.1875
1063.157894736842,63.4375
1057.894736842105,58.125
1052.6315789473683,54.6875
1047.3684210526312,54.6875
1042.1052631578946,55.9375
1036.8421052631575,60.9375
1031.5789473684208,67.1875
1026.3157894736842,70.625
1021.0526315789471,71.25
1015.7894736842104,70.9375
1010.5263157894733,70.9375
1005.2631578947367,71.25
1000.0,71.25
994.7368421052629,71.5625
989.4736842105262,71.5625
984.2105263157891,71.25
978.9473684210525,69.6875
973.6842105263154,67.5
968.4210526315787,65.3125
963.1578947368421,64.0625
957.894736842105,62.5
952.6315789473683,62.5
947.3684210526312,62.8125
942.1052631578946,65.0
936.8421052631575,66.5625
931.5789473684208,69.0625
926.3157894736842,71.5625
921.0526315789471,73.4375
915.7894736842104,73.125
910.5263157894733,70.3125
905.2631578947367,63.75
900.0,56.875
894.7368421052629,51.25
889.4736842105262,50.625
884.2105263157891,53.125
878.9473684210525,63.75
873.6842105263154,70.9375
868.4210526315787,73.75
863.1578947368421,74.6875
857.894736842105,71.25
852.6315789473683,71.25
847.3684210526312,65.9375
842.1052631578946,63.75
836.8421052631575,66.875
831.5789473684208,77.5
826.3157894736842,73.4375
821.0526315789471,74.0625
815.7894736842104,75.625
810.5263157894733,76.25
805.2631578947367,77.1875
800.0,78.125
794.7368421052629,79.0625
789.4736842105262,79.0625
784.2105263157891,77.1875
778.9473684210525,72.5
773.6842105263154,65.3125
768.4210526315787,44.375
763.1578947368421,28.75
757.894736842105,30.0
752.6315789473683,61.875
747.3684210526312,75.9375
742.1052631578946,82.1875
736.8421052631575,84.6875
731.5789473684208,86.25
726.3157894736842,87.1875
721.0526315789471,88.125
715.7894736842104,87.8125
710.5263157894733,87.1875
705.2631578947367,87.1875
699.9999999999995,86.5625
694.7368421052629,85.3125
689.4736842105262,83.75
684.2105263157891,82.1875
678.9473684210525,80.0
673.6842105263154,78.75
668.4210526315787,78.75
663.1578947368421,78.75
657.894736842105,78.75
652.6315789473683,78.75
647.3684210526312,79.375
642.1052631578946,80.3125
636.8421052631575,81.25
631.5789473684208,81.875
626.3157894736842,82.8125
621.0526315789471,83.75
615.7894736842104,84.6875
610.5263157894733,86.25
605.2631578947367,87.8125
599.9999999999995,89.0625
594.7368421052629,89.0625
589.4736842105262,86.5625
584.2105263157891,84.0625
578.9473684210525,80.625
573.6842105263154,78.4375
568.4210526315787,77.5
563.1578947368421,77.1875
557.894736842105,77.5
552.6315789473683,78.125
547.3684210526312,79.0625
542.1052631578946,79.6875
536.8421052631575,80.0
531.5789473684208,80.0
526.3157894736842,80.0
521.0526315789471,80.0
515.7894736842104,80.625
510.5263157894733,80.3125
505.26315789473665,80.0
499.99999999999955,79.6875
494.7368421052629,79.6875
489.47368421052624,79.375
484.21052631578914,79.0625
478.9473684210525,78.75
473.6842105263154,78.125
468.42105263157873,77.5
463.1578947368416,77.5
457.894736842105,77.5
452.6315789473683,79.375
447.3684210526312,82.1875
442.10526315789457,86.5625
436.84210526315746,90.9375
431.5789473684208,93.125
426.31578947368416,87.5
421.05263157894706,80.9375
415.7894736842104,72.1875
410.5263157894733,64.6875
405.26315789473665,60.3125
400.0,58.75
